"","time","X18.03","X28.03","X32","X40","X44.06","X45.06","TP","N2.Ar","O2.Ar","N2.O2","O2..uM.","O2.Sat....","Temp..C.","Calphase..C.","TCphase..C.","C1..C.","C2..C.","inlet","sock","outlet","MS","flow"
"10823",2017-06-03 03:52:00,7.93040860215054e-09,4.28339784946237e-07,1.10561290322581e-07,4.194e-09,2.72038709677419e-10,3.61408387096774e-12,4.13954838709677e-06,102.129136937634,26.3600589272473,3.87439057855054,335.821144086021,113.261015053763,17.8074365591398,26.9874860215054,28.2916795698925,32.8541225806452,4.56244301075269,17.0158951303011,17.0773093609462,17.0889045312043,46.3343811043871,99.9212302211828
"11288",2017-06-03 04:02:00,7.92575107296137e-09,4.26645922746781e-07,1.10017167381974e-07,4.17886266094421e-09,2.70311158798283e-10,3.60248927038627e-12,4.12519313304721e-06,102.104631070386,26.3275057758154,3.87824955833476,333.922950643777,112.738072961373,17.8578347639485,27.0284141630901,28.3282038626609,32.8914592274678,4.56310944206009,17.0531212149356,17.1253034734979,17.1287648609442,46.2800281839485,99.9739788217167
"11754",2017-06-03 04:12:00,7.91182403433476e-09,4.24648068669528e-07,1.09160944206009e-07,4.16064377682403e-09,2.70351931330472e-10,3.60021459227468e-12,4.10738197424893e-06,102.056572950215,26.2260689539056,3.89142520982618,331.145920600858,111.678635193133,17.8051995708155,27.1402424892704,28.4279141630901,32.9896995708155,4.56173175965665,17.0068653422747,17.0776644861803,17.0814239769957,46.2272309402575,99.9961284508584
"12220",2017-06-03 04:22:00,7.78199570815451e-09,4.24650214592275e-07,1.09111587982833e-07,4.16315450643777e-09,2.67948497854077e-10,3.57002145922747e-12,4.11450643776824e-06,101.998400455579,26.2098127338197,3.89161566967811,332.694875536481,112.280326180258,17.8394055793991,27.0757253218884,28.3704356223176,32.932135193133,4.56165236051502,17.0424216604506,17.1106975378112,17.1164732842275,46.3772776203004,100.01736995397
"12686",2017-06-03 04:32:00,7.94611111111111e-09,4.24888888888889e-07,1.09055555555556e-07,4.165e-09,2.67e-10,3.555e-12,4.13e-06,102.0021571,26.2464989405556,3.88631423955556,333.271,112.491,17.8465,27.054,28.351,32.9125,4.561,17.0428042955556,17.1176045744444,17.1184929744444,46.4815843377778,100.278562061111
"14103",2017-06-03 05:02:00,7.44163310961969e-09,4.29114093959732e-07,1.0969485458613e-07,4.18460850111857e-09,2.69140939597315e-10,3.58177628635347e-12,4.16340044742729e-06,102.548456405369,26.2277097346085,3.91001803710291,331.419516778523,112.347111856823,18.0547427293065,27.0301319910515,28.3297897091723,32.8951319910515,4.56529306487696,17.2503490751007,17.3145745811409,17.3244738145638,46.3822820949441,99.9708364299776
"14550",2017-06-03 05:12:00,7.76175965665236e-09,4.2556008583691e-07,1.08817596566524e-07,4.16701716738197e-09,2.70663090128755e-10,3.61942060085837e-12,4.14008583690987e-06,102.13324017897,26.1268766725966,3.90916103251502,328.877472103004,111.403457081545,18.0188733905579,27.1279935622318,28.4172210300429,32.9825557939914,4.56539055793991,17.2037835515236,17.2824432640987,17.2782584919099,46.411496535515,99.9625383826395
"15016",2017-06-03 05:22:00,7.83236559139785e-09,4.24630107526882e-07,1.07952688172043e-07,4.16412903225806e-09,2.74447311827957e-10,3.65276774193548e-12,4.13008602150538e-06,101.975933554624,25.9305985587742,3.93266068955914,328.812122580645,110.913787096774,17.8154408602151,27.2132580645161,28.4931161290323,33.0550494623656,4.56198279569892,16.995423741828,17.0948973304731,17.0724319296774,46.4171180649032,100.015852446925
"15481",2017-06-03 05:32:00,7.86997849462366e-09,4.24086021505376e-07,1.08576344086021e-07,4.16015053763441e-09,2.70578494623656e-10,3.61707741935484e-12,4.13464516129032e-06,101.936445877419,26.0815998320645,3.90841551367742,336.328058064516,112.556303225806,17.4332903225806,27.1232043010753,28.4128451612903,32.9734666666667,4.5606752688172,16.6430768419355,16.7275823124731,16.7181639971183,46.4457205827957,99.9504963528387
"15946",2017-06-03 05:42:00,7.85103004291845e-09,4.24137339055794e-07,1.08905579399142e-07,4.1587339055794e-09,2.693669527897e-10,3.58962660944206e-12,4.13991416309013e-06,101.98886026309,26.1719325661803,3.89688035003004,334.528334763949,111.893276824034,17.4072060085837,27.1920815450644,28.4742124463519,33.0332510729614,4.55900643776824,16.6186000188627,16.6993118095064,16.6935071829185,46.4169756195064,99.9742819215236
"16412",2017-06-03 05:52:00,7.78860515021459e-09,4.22051502145923e-07,1.08255364806867e-07,4.13459227467811e-09,2.66317596566524e-10,3.55687339055794e-12,4.12223175965665e-06,102.076893259871,26.16546857103,3.90120646753004,335.194309012876,111.306736051502,17.0593905579399,27.3129935622318,28.5821287553648,33.142356223176,4.56037982832618,16.2850375854936,16.3731486444206,16.3597548328541,46.3730352837124,99.9645239037768
"16878",2017-06-03 06:02:00,7.78382795698925e-09,4.18886021505376e-07,1.07032258064516e-07,4.10651612903226e-09,2.66630107526882e-10,3.55978924731183e-12,4.08668817204301e-06,102.011495335699,26.0640252850323,3.91388785675914,331.869750537634,110.832520430108,17.3326451612903,27.3091204301075,28.5784408602151,33.1379655913979,4.55945591397849,16.5580476500215,16.6245029906021,16.6318312129462,46.5013248572258,99.9566489576989
"17343",2017-06-03 06:12:00,7.8730686695279e-09,4.18832618025751e-07,1.07206008583691e-07,4.11072961373391e-09,2.66656652360515e-10,3.56527682403433e-12,4.08965665236051e-06,101.885058910944,26.0756692078541,3.90728724097854,333.698145922747,111.430716738197,17.3273326180257,27.2515214592275,28.5272081545064,33.0854227467811,4.55818454935622,16.5518007735622,16.6183489368455,16.625852135279,46.6231713032833,100.031698358927
"17809",2017-06-03 06:22:00,7.96315450643777e-09,4.19927038626609e-07,1.0768669527897e-07,4.12362660944206e-09,2.67995708154506e-10,3.62965665236052e-12,4.10618025751073e-06,101.832319434335,26.0967504440343,3.90210758761373,334.098984978541,111.666607296137,17.3712768240343,27.2205987124464,28.4997145922747,33.0559484978541,4.5562660944206,16.5848549780901,16.659862273412,16.6596107979185,46.5526142697854,99.966975688927
"18275",2017-06-03 06:32:00,8.01860215053763e-09,4.19565591397849e-07,1.07776344086022e-07,4.12137634408602e-09,2.68038709677419e-10,3.63575483870968e-12,4.10608602150538e-06,101.799697424946,26.1164083356344,3.89792114620645,335.411144086022,112.026941935484,17.3378129032258,27.1918043010753,28.4740365591398,33.0313376344086,4.5574,16.5502730180215,16.6273024042151,16.6250189018495,46.5139278948817,99.9585619426452
"18740",2017-06-03 06:42:00,8.05952789699571e-09,4.19420600858369e-07,1.07706008583691e-07,4.12047210300429e-09,2.68057939914163e-10,3.61259399141631e-12,4.10596566523605e-06,101.787359036481,26.1365208790343,3.89445784552146,333.560710300429,111.408697424893,17.3384592274678,27.2518819742489,28.5275944206009,33.0839463519313,4.55653004291845,16.5624497710515,16.627377883176,16.6365065682833,46.5010864525322,99.9875256075322
"19206",2017-06-03 06:52:00,8.07972043010753e-09,4.18862365591398e-07,1.06976344086022e-07,4.11352688172043e-09,2.68941935483871e-10,3.67707956989247e-12,4.09369892473118e-06,101.821655132258,25.9866050959355,3.91824358515269,330.058019354839,110.273690322581,17.3528817204301,27.3604666666667,28.6244021505376,33.1810537634409,4.55676989247312,16.565227944129,16.6400220652043,16.6399586672258,46.5178673534839,99.9557000931183
"19671",2017-06-03 07:02:00,8.09405579399142e-09,4.18834763948498e-07,1.06587982832618e-07,4.11188841201717e-09,2.68427038626609e-10,3.72637553648069e-12,4.09064377682403e-06,101.855224934979,25.9252370699571,3.92881666326824,329.722377682403,109.839115879828,17.2120386266094,27.4294248927039,28.6859377682403,33.2413519313305,4.55561587982833,16.4262919286481,16.507496715794,16.501189465515,46.4762890207082,100.040707731609
"20137",2017-06-03 07:12:00,8.06690322580645e-09,4.1729247311828e-07,1.06049462365591e-07,4.09698924731183e-09,2.65797849462366e-10,3.63210602150538e-12,4.07286021505376e-06,101.858039900215,25.8868908552043,3.93473493224516,328.474165591398,109.383359139785,17.1945741935484,27.4779268817204,28.7291935483871,33.2849182795699,4.55582365591398,16.4125303866452,16.4898058168172,16.4871361521075,46.0587495542151,100.017767799011
"20602",2017-06-03 07:22:00,8.0507296137339e-09,4.17152360515021e-07,1.05984978540773e-07,4.09770386266094e-09,2.65995708154506e-10,3.66415836909871e-12,4.07077253218884e-06,101.797731275107,25.8460951438412,3.93861516033262,327.331673819742,109.075843347639,17.226830472103,27.5024163090129,28.7510364806867,33.3060321888412,4.55484763948498,16.449112462897,16.5195964113734,16.5234712271245,46.0021613786052,99.9735250893348
"21068",2017-06-03 07:32:00,8.04055913978495e-09,4.16875268817204e-07,1.05548387096774e-07,4.09374193548387e-09,2.66752688172043e-10,3.73522795698925e-12,4.06232258064516e-06,101.835154951613,25.7870807816774,3.94907974052258,326.008040860215,108.379159139785,17.1137182795699,27.5933483870968,28.8322086021505,33.3875161290323,4.55525806451613,16.334745674129,16.4135708064516,16.4095714287097,46.2878558421075,99.975733450043
"21533",2017-06-03 07:42:00,8.01303225806452e-09,4.16236559139785e-07,1.05032258064516e-07,4.08838709677419e-09,2.66815053763441e-10,3.65889032258065e-12,4.05563440860215e-06,101.806163835054,25.7187791856344,3.95843741909032,326.711552688172,108.549206451613,17.0858387096774,27.5816172043011,28.8217440860215,33.3768580645161,4.55501290322581,16.3035499497634,16.3872553348387,16.3786332985806,46.5155616682796,99.9687739290323
"21998",2017-06-03 07:52:00,8.0189247311828e-09,4.18010752688172e-07,1.06664516129032e-07,4.11135483870968e-09,2.60591397849462e-10,3.63034408602151e-12,4.08051612903226e-06,101.678478244731,25.9545866616989,3.91763632961505,335.099632258065,111.104064516129,16.9858967741935,27.3470688172043,28.6125139784946,33.1677741935484,4.5552623655914,16.2125324212258,16.2914723391398,16.2881341757634,46.3618339297204,100.01971436228
"22463",2017-06-03 08:02:00,8.01703862660944e-09,4.19667381974249e-07,1.07216738197425e-07,4.12478540772532e-09,2.59090128755365e-10,3.63089236051502e-12,4.10386266094421e-06,101.739872971674,26.0151698747425,3.91079830394206,334.959186695279,111.130744635193,17.0172918454936,27.3380193133047,28.6045042918455,33.1589763948498,4.55440343347639,16.2430034201717,16.3208201660944,16.3175799986266,46.379126684485,99.9476770774249
"22929",2017-06-03 08:12:00,7.98849785407725e-09,4.18564377682403e-07,1.06914163090129e-07,4.11206008583691e-09,2.59107296137339e-10,3.65431330472103e-12,4.09055793991416e-06,101.792791190558,25.9851438370386,3.91734913730687,332.767590128755,110.288796137339,16.9676459227468,27.4298690987124,28.6864206008584,33.2414227467811,4.55521888412017,16.1923881177897,16.2742590519528,16.2669137462017,46.4021200421888,100.020131969592
"23395",2017-06-03 08:22:00,7.95836559139785e-09,4.17389247311828e-07,1.06118279569892e-07,4.10116129032258e-09,2.59724731182796e-10,3.65641935483871e-12,4.07548387096774e-06,101.771262284731,25.8937129577419,3.93034930639355,330.551178494624,109.625322580645,16.9987440860215,27.4898043010753,28.7397784946237,33.2931741935484,4.5533247311828,16.2272772023011,16.3017606350108,16.3017152196129,46.441977355828,99.9836708869462
"23860",2017-06-03 08:32:00,7.93744635193133e-09,4.16583690987124e-07,1.06002145922747e-07,4.09510729613734e-09,2.59386266094421e-10,3.61412596566524e-12,4.06821888412017e-06,101.721844184549,25.8597140637768,3.93360323543562,330.358227467811,109.573963519313,17.0040772532189,27.4940793991416,28.7435686695279,33.2971931330472,4.55361587982833,16.2321949585408,16.307200420279,16.3067364347425,46.4713267059227,99.98022243897
"24326",2017-06-03 08:42:00,7.93486021505376e-09,4.17243010752688e-07,1.0638064516129e-07,4.1069247311828e-09,2.58862365591398e-10,3.62385161290323e-12,4.07881720430108e-06,101.593441752903,25.9009313071613,3.92240546824301,335.481438709677,110.916131182796,16.8516752688172,27.3898172043011,28.6506021505376,33.2041634408602,4.55371182795699,16.0623136792473,16.1682486591183,16.1377006287742,46.4633430735699,100.003784736882
"24791",2017-06-03 08:52:00,7.94720430107527e-09,4.2065376344086e-07,1.08156989247312e-07,4.14159139784946e-09,2.56875268817204e-10,3.65032258064516e-12,4.12320430107527e-06,101.563412743871,26.1095673628387,3.88991441333333,345.788589247312,112.97856344086,16.2906043010753,27.2931182795699,28.5645591397849,33.1230021505376,4.55867096774194,15.5150530422151,15.6436990067312,15.5905278691613,46.484909550086,99.9707450452258
"25256",2017-06-03 09:02:00,7.89738197424893e-09,4.21648068669528e-07,1.09772532188841e-07,4.14948497854077e-09,2.51347639484979e-10,3.57767381974249e-12,4.15354077253219e-06,101.61351194324,26.444850283927,3.84251199168026,353.934472103004,114.666583690987,15.8905343347639,27.2054978540773,28.4861158798283,33.0424527896996,4.55618669527897,15.1393387435837,15.2593420467167,15.212926316867,46.5423873446352,99.9888440293133
"25722",2017-06-03 09:12:00,7.78494623655914e-09,4.21055913978495e-07,1.09432258064516e-07,4.14417204301075e-09,2.53520430107527e-10,3.58476774193548e-12,4.15408602150538e-06,101.595667789892,26.3943153023226,3.84918206616129,351.476956989247,112.71776344086,15.4145978494624,27.4814451612903,28.7323204301075,33.2874021505376,4.5551311827957,14.6780083118495,14.8073370825806,14.7517773705161,46.5001604639785,99.9917640847957
"26187",2017-06-03 09:22:00,7.67245161290323e-09,4.20838709677419e-07,1.08221505376344e-07,4.14021505376344e-09,2.55423655913979e-10,3.6100064516129e-12,4.14561290322581e-06,101.650841415054,26.1549581303441,3.88651842016989,345.411191397849,111.130817204301,15.5659290322581,27.6080946236559,28.8454838709677,33.3976989247312,4.55231612903226,14.8768267893333,14.9317096016989,14.9518345334839,46.4602376306667,99.9716838650968
"26652",2017-06-03 09:32:00,7.64040860215054e-09,4.2145376344086e-07,1.08638709677419e-07,4.14303225806452e-09,2.54279569892473e-10,3.54183870967742e-12,4.15421505376344e-06,101.723402498065,26.2337064362581,3.87766826704301,349.449432258065,114.269776344086,16.3274344086022,27.1626795698925,28.4479569892473,33.006247311828,4.55831827956989,15.6071072490108,15.6392465249032,15.681294365828,46.3538170601935,99.9645780919785
"27117",2017-06-03 09:42:00,7.68643776824034e-09,4.19793991416309e-07,1.0949356223176e-07,4.12830472103004e-09,2.5225321888412e-10,3.53339635193133e-12,4.15351931330472e-06,101.682209780687,26.5232704612876,3.83370471255794,349.471238197425,115.217246781116,16.7167832618026,27.0010407725322,28.3039055793991,32.8652274678112,4.56134763948498,15.9630019560944,16.0106797121459,16.0373879630901,46.350194579764,100.029746496202
"27583",2017-06-03 09:52:00,7.74593548387097e-09,4.17894623655914e-07,1.09131182795699e-07,4.1130752688172e-09,2.52776344086021e-10,3.5974623655914e-12,4.14556989247312e-06,101.597636661935,26.5535607462151,3.82614798171828,345.370720430107,114.197232258065,16.8556623655914,27.0721784946237,28.3672193548387,32.9246043010753,4.55728387096774,16.0928759510968,16.1497718076344,16.1677917484731,46.410285605828,99.9864002672043
"28048",2017-06-03 10:02:00,7.79068669527897e-09,4.1631330472103e-07,1.07766094420601e-07,4.09298283261803e-09,2.53716738197425e-10,3.56444635193133e-12,4.12124463519313e-06,101.715852224893,26.3236005935193,3.86410873685408,334.209424892704,111.656984978541,17.3535236051502,27.2249248927039,28.5035193133047,33.0650643776824,4.56144635193133,16.6027707609657,16.6122633650858,16.6790961404506,46.4437834783262,99.9557148009657
"28514",2017-06-03 10:12:00,7.85356989247312e-09,4.13561290322581e-07,1.06204301075269e-07,4.06169892473118e-09,2.5250752688172e-10,3.59421075268817e-12,4.08634408602151e-06,101.821359525806,26.1697005249892,3.8908112611957,331.316587096774,111.396339784946,17.6578430107527,27.1945978494624,28.4763720430108,33.0439204301075,4.56767096774194,16.8574097997634,16.9139225135699,16.9323359015699,46.4944482296129,99.9677543325161
"28979",2017-06-03 10:22:00,7.92866952789700e-09,4.11577253218884e-07,1.05967811158798e-07,4.04669527896996e-09,2.515e-10,3.61012875536481e-12,4.06843347639485e-06,101.704917805365,26.1364953831974,3.89129844463519,330.920978540773,111.393963519313,17.7144484978541,27.1843068669528,28.4672961373391,33.0360107296137,4.56874463519313,16.9124857372747,16.9745190014592,16.9871609412876,46.4085684196781,100.013999794571
"29445",2017-06-03 10:32:00,7.98422746781116e-09,4.10884120171674e-07,1.05690987124464e-07,4.04454935622318e-09,2.52263948497854e-10,3.60952789699571e-12,4.06564377682403e-06,101.582984905579,26.1132938348712,3.89008866553433,329.9499527897,111.148278969957,17.7500815450644,27.2017296137339,28.4829334763948,33.0505450643777,4.56756008583691,16.95152570897,17.0107847553433,17.0288711358584,46.3738814592489,100.015647955215
"29911",2017-06-03 10:42:00,8.04696774193548e-09,4.12563440860215e-07,1.0585376344086e-07,4.0614623655914e-09,2.57341935483871e-10,3.65574408602151e-12,4.07109677419355e-06,101.582849915914,26.0423895258495,3.90067951786021,329.262780645161,110.466931182796,17.5534193548387,27.3045978494624,28.5745849462366,33.138688172043,4.56420215053763,16.7419665928602,16.839492634172,16.8119886177204,46.3623650668172,100.036455431505
"30376",2017-06-03 10:52:00,8.04630901287554e-09,4.12828326180257e-07,1.0524678111588e-07,4.06427038626609e-09,2.60156652360515e-10,3.70325751072961e-12,4.07079399141631e-06,101.580978091845,25.9302009178541,3.91748130820172,330.618673819742,109.966225321888,17.1377360515021,27.4303626609442,28.6867124463519,33.2446716738197,4.55805793991416,16.3304122470386,16.4506256368455,16.4034831172532,46.4405702260944,99.9657716882403
"30842",2017-06-03 11:02:00,8.0056008583691e-09,4.14027896995708e-07,1.05654506437768e-07,4.07963519313305e-09,2.59611587982833e-10,3.70766309012876e-12,4.08240343347639e-06,101.48692303133,25.8972589357511,3.91884351847854,337.986480686695,110.868927038627,16.4774506437768,27.4638755364807,28.7165643776824,33.2733433476395,4.55667811158798,15.701676725515,15.8239937322532,15.7751366614378,46.3875115526824,100.043015830322
"31308",2017-06-03 11:12:00,7.94361290322581e-09,4.16505376344086e-07,1.08752688172043e-07,4.10443010752688e-09,2.47929032258065e-10,3.55387096774194e-12,4.13232258064516e-06,101.485357963011,26.502896618086,3.82990443848817,361.154993548387,118.164023655914,16.3546021505376,26.7967548387097,28.1216258064516,32.6789182795699,4.55723870967742,15.6039775238065,15.6932330393118,15.6783642844731,46.3591870387097,99.9906874676559
"31773",2017-06-03 11:22:00,7.90639484978541e-09,4.18236051502146e-07,1.13251072961373e-07,4.12613733905579e-09,2.38875536480687e-10,3.44203862660944e-12,4.19678111587983e-06,101.361720123391,27.4420605712876,3.69391742962446,375.538030042918,122.426291845494,16.1835214592275,26.4447467811159,27.8075600858369,32.3623347639485,4.55472532188841,15.4008110607511,15.5400512437339,15.4715638389914,46.3961302145279,99.9472332482618
"32239",2017-06-03 11:32:00,7.75461373390558e-09,4.15684549356223e-07,1.08856223175966e-07,4.09697424892704e-09,2.57248927038627e-10,3.66480686695279e-12,4.14345493562232e-06,101.459054061159,26.5603073657511,3.82356863167382,328.024032188841,105.295817596567,15.4578776824034,28.2345364806867,29.4041480686695,33.9558261802575,4.55168025751073,14.727756811867,14.8461249359442,14.8011263740343,46.3915015624034,100.023716205579
"32705",2017-06-03 11:42:00,7.53703862660944e-09,4.11645922746781e-07,1.01042918454936e-07,4.04712446351931e-09,2.68778969957082e-10,3.80070815450644e-12,4.04675965665236e-06,101.712087006009,24.9575703185622,4.07551350770172,316.273667381974,101.744645922747,15.5596201716738,28.5830450643777,29.7152081545064,34.2605343347639,4.54537553648069,14.8529415545923,14.924891721867,14.9278102111159,46.3967199371674,99.9972153598712
"33171",2017-06-03 11:52:00,7.47652406417112e-09,4.11438502673797e-07,1.00983957219251e-07,4.04064171122995e-09,2.65671122994652e-10,3.76524064171123e-12,4.03941176470588e-06,101.825231571658,24.9894075152674,4.07474652865241,320.015454545455,103.276786096257,15.7090026737968,28.3882593582888,29.5414652406417,34.0860240641711,4.54466042780749,14.9564292218984,15.0685255086898,15.0268647713102,46.362465435615,99.9478631206952
"13",2017-06-03 12:00:00,7.42239224137931e-09,4.10629310344828e-07,1.00484698275862e-07,4.03696120689655e-09,2.66609913793103e-10,3.7589224137931e-12,4.02879310344828e-06,101.728277682759,24.9043967680819,4.08477068372414,319.031676724138,102.352094827586,15.4317586206897,28.5419849137931,29.6784224137931,34.2232995689655,4.54504525862069,14.728455182306,14.801838184806,14.8039973689655,46.3270789184698,100.000497362974
"465",2017-06-03 12:10:00,7.38509635974304e-09,4.12565310492505e-07,1.01100642398287e-07,4.05905781584582e-09,2.6921199143469e-10,3.78492505353319e-12,4.05134903640257e-06,101.642310061028,24.8858833999572,4.08438158563169,317.782779443255,101.263473233405,15.1147259100642,28.7238394004283,29.8406466809422,34.3869100642398,4.54616488222698,14.376740678651,14.5167225878158,14.4262055557173,46.3361215208994,100.009419645161
"932",2017-06-03 12:20:00,7.29864806866953e-09,4.15435622317597e-07,9.96364806866953e-08,4.07804721030043e-09,2.74242489270386e-10,3.81463519313305e-12,4.06392703862661e-06,101.866515732189,24.4330708543777,4.16927372507082,314.120180257511,98.6536137339056,14.4496051502146,29.1437274678112,30.2152424892704,34.7605364806867,4.54534549356223,13.761469698133,13.8709219745923,13.8280758187983,46.3678789921245,99.9820626829399
"1398",2017-06-03 12:30:00,7.16631691648822e-09,4.15359743040685e-07,9.88961456102784e-08,4.06933618843683e-09,2.746852248394e-10,3.81835117773019e-12,4.05884368308351e-06,102.067468215846,24.3017367873448,4.20001220762099,316.426663811563,98.6726531049251,14.1243554603854,29.2059978586724,30.2708758029979,34.8143211991435,4.54344753747323,13.4404194939829,13.559610175439,13.5133125262955,46.3548380754176,99.9653509085653
"1865",2017-06-03 12:40:00,7.06551502145923e-09,4.15469957081545e-07,1.00335407725322e-07,4.06326180257511e-09,2.66137339055794e-10,3.70330472103004e-12,4.06834763948498e-06,102.244430274893,24.6982928261588,4.1402271423927,329.841010729614,104.221229613734,14.7257467811159,28.4776545064378,29.6210793991416,34.1630429184549,4.5419356223176,14.0747763183262,14.101906838133,14.1507085058798,46.2900938112446,99.9956983714163
"2331",2017-06-03 12:50:00,7.06770877944325e-09,4.14773019271949e-07,1.02873661670236e-07,4.05970021413276e-09,2.60488222698073e-10,3.61886509635974e-12,4.08777301927195e-06,102.159772947752,25.3463049895289,4.03062963428908,334.558740899358,106.840676659529,15.2188158458244,28.1066017130621,29.2899914346895,33.8363254817987,4.5462591006424,14.5153896819486,14.5775748998715,14.587965318394,46.3184159015203,99.9992228246681
"2798",2017-06-03 13:00:00,7.09384120171674e-09,4.13804721030043e-07,1.03276824034335e-07,4.053669527897e-09,2.59740343347639e-10,3.6093991416309e-12,4.09242489270386e-06,102.080868942275,25.4917913267167,4.0044618676309,335.523412017167,106.883459227468,15.103821888412,28.1241030042918,29.3056373390558,33.8481416309013,4.54245708154506,14.3968485561159,14.4799990680043,14.469879805794,46.2367648671459,99.9789669540343
"32641",2017-06-03 13:10:00,7.08224839400428e-09,4.12038543897216e-07,1.0303426124197e-07,4.03773019271949e-09,2.58817987152034e-10,3.59541755888651e-12,4.07790149892934e-06,102.049216246253,25.5241670195931,3.99814430571949,331.182372591006,105.223256959315,14.9738950749465,28.3303019271949,29.489625267666,34.0289635974304,4.53938758029979,14.219724406531,14.3653959814347,14.2829779358458,46.2738703009422,99.9787526132976
"3731",2017-06-03 13:20:00,6.95637339055794e-09,4.09188841201717e-07,9.72371244635193e-08,4.0218025751073e-09,2.83763948497854e-10,3.906330472103e-12,4.01836909871245e-06,101.744332614378,24.1765575395494,4.21059017371888,302.466487124464,92.41030472103,13.1997875536481,30.1362639484979,31.1007553648069,35.6371008583691,4.53634763948498,12.5230063253004,12.7011388035408,12.5955488348069,46.2990452849571,100.018134349549
"4197",2017-06-03 13:30:00,6.76398286937902e-09,4.10858672376874e-07,9.48871520342612e-08,4.02918629550321e-09,2.83817987152034e-10,3.87817987152034e-12,4.00304068522484e-06,101.969211053961,23.5503353199572,4.32984694734475,304.859642398287,93.2419914346895,13.2483768736617,30.0233832976445,31.0002162740899,35.5279207708779,4.5276295503212,12.610749010364,12.7094833737259,12.6828125790364,46.2283610115418,100.010789288715
"4664",2017-06-03 13:40:00,6.65600858369099e-09,4.12399141630901e-07,9.57148068669528e-08,4.03890557939914e-09,2.7968669527897e-10,3.83145493562232e-12,4.02304721030043e-06,102.103589134335,23.6974897157511,4.30876640249356,314.333053648069,96.1737360515021,13.2644506437768,29.6693197424893,30.6842725321888,35.2062618025751,4.52209656652361,12.618294057382,12.7216208793348,12.6893553516524,46.1654388696352,100.024262393605
"5130",2017-06-03 13:50:00,6.58363440860215e-09,4.11879569892473e-07,9.63096774193548e-08,4.0365376344086e-09,2.84129032258065e-10,3.95229032258065e-12,4.02701075268817e-06,102.049055529892,23.8603693015054,4.2772038738129,304.015219354839,92.5560946236559,13.0361548387097,30.1666903225806,31.1278344086022,35.6482774193548,4.52049247311828,12.3848626257204,12.5081909183441,12.4538960123871,46.1533874515484,99.9467387884301
"5595",2017-06-03 14:00:00,6.51057815845824e-09,4.09516059957173e-07,9.13777301927195e-08,4.01070663811563e-09,3.06768736616702e-10,4.16843897216274e-12,3.963426124197e-06,102.107991750964,22.7840043966167,4.4819814914818,284.86630620985,86.2712055674518,12.8066038543897,31.0102483940043,31.880278372591,36.397539614561,4.51718415417559,12.1831591855032,12.279682690985,12.2547985791221,46.1930434825696,100.014763877987
"6062",2017-06-03 14:10:00,6.49561822125813e-09,4.10895878524946e-07,9.0975704989154e-08,4.02036876355748e-09,3.16824295010846e-10,4.27154446854664e-12,3.97015184381779e-06,102.211107703471,22.6293845094577,4.51674663572451,287.014414316703,86.8132060737527,12.7510932754881,30.9493665943601,31.8259848156182,36.338295010846,4.51220607375271,12.1147660199132,12.2257070817571,12.183852322321,46.2110052216052,99.971151145141
"6529",2017-06-03 14:20:00,6.53231759656652e-09,4.22603004291845e-07,9.21888412017167e-08,4.13699570815451e-09,3.37165236051502e-10,4.50860515021459e-12,4.08148068669528e-06,102.167078453433,22.2844747354721,4.58493165620601,277.254019313305,83.474508583691,12.5457038626609,31.4491738197425,32.27180472103,36.7748605150215,4.50300429184549,11.9183020860515,12.0295587633262,11.9877970292918,46.1759621293991,99.947391600279
"6995",2017-06-03 14:30:00,6.42457081545064e-09,4.17109442060086e-07,8.83515021459227e-08,4.06474248927039e-09,3.42845493562232e-10,4.5818025751073e-12,4.00450643776824e-06,102.616670585837,21.7354363483691,4.72162746344421,262.517270386266,78.6102188841202,12.3048454935622,32.2119785407725,32.9525815450644,37.4514098712446,4.49897854077253,11.685467569206,11.7999849119313,11.7557863558798,46.1896157332618,100.028524827446
